slide,timestamp_seconds,timestamp,file
1,5,00:00:05,001_00-00-05.jpg
2,90,00:01:30,002_00-01-30.jpg
3,240,00:04:00,003_00-04-00.jpg
4,360,00:06:00,004_00-06-00.jpg
5,420,00:07:00,005_00-07-00.jpg
6,491,00:08:11,006_00-08-11.jpg
7,513,00:08:33,007_00-08-33.jpg
8,947,00:15:47,008_00-15-47.jpg
9,967,00:16:07,009_00-16-07.jpg
10,1150,00:19:10,010_00-19-10.jpg
11,1328,00:22:08,011_00-22-08.jpg
12,1580,00:26:20,012_00-26-20.jpg
