slide,timestamp_seconds,timestamp,file
1,4,00:00:04,001_00-00-04.jpg
2,42,00:00:42,002_00-00-42.jpg
3,426,00:07:06,003_00-07-06.jpg
4,512,00:08:32,004_00-08-32.jpg
5,774,00:12:54,005_00-12-54.jpg
6,1216,00:20:16,006_00-20-16.jpg
7,1574,00:26:14,007_00-26-14.jpg
8,1926,00:32:06,008_00-32-06.jpg
9,2100,00:35:00,009_00-35-00.jpg
10,2338,00:38:58,010_00-38-58.jpg
11,2366,00:39:26,011_00-39-26.jpg
