slide,timestamp_seconds,timestamp,file
1,4,00:00:04,001_00-00-04.jpg
2,32,00:00:32,002_00-00-32.jpg
3,92,00:01:32,003_00-01-32.jpg
4,394,00:06:34,004_00-06-34.jpg
5,1030,00:17:10,005_00-17-10.jpg
6,1296,00:21:36,006_00-21-36.jpg
7,1444,00:24:04,007_00-24-04.jpg
8,1752,00:29:12,008_00-29-12.jpg
9,2436,00:40:36,009_00-40-36.jpg
10,2730,00:45:30,010_00-45-30.jpg
11,3068,00:51:08,011_00-51-08.jpg
12,3300,00:55:00,012_00-55-00.jpg
13,3756,01:02:36,013_01-02-36.jpg
14,4682,01:18:02,014_01-18-02.jpg
15,5016,01:23:36,015_01-23-36.jpg
16,5134,01:25:34,016_01-25-34.jpg
17,5662,01:34:22,017_01-34-22.jpg
18,6426,01:47:06,018_01-47-06.jpg
19,6768,01:52:48,019_01-52-48.jpg
20,7112,01:58:32,020_01-58-32.jpg
21,7318,02:01:58,021_02-01-58.jpg
22,7760,02:09:20,022_02-09-20.jpg
23,8088,02:14:48,023_02-14-48.jpg
24,8704,02:25:04,024_02-25-04.jpg
25,9060,02:31:00,025_02-31-00.jpg
26,9270,02:34:30,026_02-34-30.jpg
27,9506,02:38:26,027_02-38-26.jpg
28,9728,02:42:08,028_02-42-08.jpg
29,9846,02:44:06,029_02-44-06.jpg
30,9976,02:46:16,030_02-46-16.jpg
