slide,timestamp_seconds,timestamp,file
1,4,00:00:04,001_00-00-04.jpg
2,22,00:00:22,002_00-00-22.jpg
3,212,00:03:32,003_00-03-32.jpg
4,506,00:08:26,004_00-08-26.jpg
5,686,00:11:26,005_00-11-26.jpg
6,992,00:16:32,006_00-16-32.jpg
7,1468,00:24:28,007_00-24-28.jpg
8,1784,00:29:44,008_00-29-44.jpg
9,2052,00:34:12,009_00-34-12.jpg
10,2420,00:40:20,010_00-40-20.jpg
11,2508,00:41:48,011_00-41-48.jpg
12,3098,00:51:38,012_00-51-38.jpg
13,3138,00:52:18,013_00-52-18.jpg
