slide,timestamp_seconds,timestamp,file
1,5,00:00:05,001_00-00-05.jpg
2,60,00:01:00,002_00-01-00.jpg
3,150,00:02:30,003_00-02-30.jpg
4,300,00:05:00,004_00-05-00.jpg
5,390,00:06:30,005_00-06-30.jpg
6,480,00:08:00,006_00-08-00.jpg
7,630,00:10:30,007_00-10-30.jpg
8,720,00:12:00,008_00-12-00.jpg
9,810,00:13:30,009_00-13-30.jpg
10,900,00:15:00,010_00-15-00.jpg
11,990,00:16:30,011_00-16-30.jpg
12,1080,00:18:00,012_00-18-00.jpg
13,1170,00:19:30,013_00-19-30.jpg
14,1290,00:21:30,014_00-21-30.jpg
15,1500,00:25:00,015_00-25-00.jpg
16,1740,00:29:00,016_00-29-00.jpg
17,1980,00:33:00,017_00-33-00.jpg
18,2220,00:37:00,018_00-37-00.jpg
19,2400,00:40:00,019_00-40-00.jpg
20,2580,00:43:00,020_00-43-00.jpg
21,2760,00:46:00,021_00-46-00.jpg
22,2940,00:49:00,022_00-49-00.jpg
23,3120,00:52:00,023_00-52-00.jpg
24,3240,00:54:00,024_00-54-00.jpg
