slide,timestamp_seconds,timestamp,file
1,4,00:00:04,001_00-00-04.jpg
2,96,00:01:36,002_00-01-36.jpg
3,354,00:05:54,003_00-05-54.jpg
4,604,00:10:04,004_00-10-04.jpg
5,740,00:12:20,005_00-12-20.jpg
6,922,00:15:22,006_00-15-22.jpg
7,1302,00:21:42,007_00-21-42.jpg
8,1538,00:25:38,008_00-25-38.jpg
9,1676,00:27:56,009_00-27-56.jpg
10,1918,00:31:58,010_00-31-58.jpg
11,2118,00:35:18,011_00-35-18.jpg
12,2326,00:38:46,012_00-38-46.jpg
13,2718,00:45:18,013_00-45-18.jpg
