slide,timestamp_seconds,timestamp,file
1,12,00:00:12,001_00-00-12.jpg
2,24,00:00:24,002_00-00-24.jpg
3,36,00:00:36,003_00-00-36.jpg
4,86,00:01:26,004_00-01-26.jpg
5,108,00:01:48,005_00-01-48.jpg
6,140,00:02:20,006_00-02-20.jpg
7,156,00:02:36,007_00-02-36.jpg
8,298,00:04:58,008_00-04-58.jpg
9,358,00:05:58,009_00-05-58.jpg
10,370,00:06:10,010_00-06-10.jpg
11,412,00:06:52,011_00-06-52.jpg
12,426,00:07:06,012_00-07-06.jpg
13,458,00:07:38,013_00-07-38.jpg
14,480,00:08:00,014_00-08-00.jpg
15,500,00:08:20,015_00-08-20.jpg
16,544,00:09:04,016_00-09-04.jpg
17,568,00:09:28,017_00-09-28.jpg
18,596,00:09:56,018_00-09-56.jpg
19,624,00:10:24,019_00-10-24.jpg
20,718,00:11:58,020_00-11-58.jpg
21,742,00:12:22,021_00-12-22.jpg
22,754,00:12:34,022_00-12-34.jpg
23,762,00:12:42,023_00-12-42.jpg
24,852,00:14:12,024_00-14-12.jpg
25,1106,00:18:26,025_00-18-26.jpg
26,1122,00:18:42,026_00-18-42.jpg
27,2212,00:36:52,027_00-36-52.jpg
28,2450,00:40:50,028_00-40-50.jpg
29,2466,00:41:06,029_00-41-06.jpg
30,3634,01:00:34,030_01-00-34.jpg
31,3706,01:01:46,031_01-01-46.jpg
32,4038,01:07:18,032_01-07-18.jpg
33,4230,01:10:30,033_01-10-30.jpg
34,4310,01:11:50,034_01-11-50.jpg
35,4418,01:13:38,035_01-13-38.jpg
36,4856,01:20:56,036_01-20-56.jpg
37,4880,01:21:20,037_01-21-20.jpg
38,5610,01:33:30,038_01-33-30.jpg
39,5878,01:37:58,039_01-37-58.jpg
40,6028,01:40:28,040_01-40-28.jpg
41,6240,01:44:00,041_01-44-00.jpg
42,6492,01:48:12,042_01-48-12.jpg
43,6624,01:50:24,043_01-50-24.jpg
44,6764,01:52:44,044_01-52-44.jpg
45,6854,01:54:14,045_01-54-14.jpg
46,6866,01:54:26,046_01-54-26.jpg
47,6994,01:56:34,047_01-56-34.jpg
48,7148,01:59:08,048_01-59-08.jpg
