slide,timestamp_seconds,timestamp,file
1,4,00:00:04,001_00-00-04.jpg
2,34,00:00:34,002_00-00-34.jpg
3,174,00:02:54,003_00-02-54.jpg
4,702,00:11:42,004_00-11-42.jpg
5,1104,00:18:24,005_00-18-24.jpg
6,1426,00:23:46,006_00-23-46.jpg
7,1628,00:27:08,007_00-27-08.jpg
8,1838,00:30:38,008_00-30-38.jpg
9,2116,00:35:16,009_00-35-16.jpg
10,2332,00:38:52,010_00-38-52.jpg
11,2674,00:44:34,011_00-44-34.jpg
12,2976,00:49:36,012_00-49-36.jpg
13,3248,00:54:08,013_00-54-08.jpg
14,3566,00:59:26,014_00-59-26.jpg
15,3914,01:05:14,015_01-05-14.jpg
16,4248,01:10:48,016_01-10-48.jpg
17,4476,01:14:36,017_01-14-36.jpg
18,4622,01:17:02,018_01-17-02.jpg
19,4780,01:19:40,019_01-19-40.jpg
