slide,timestamp_seconds,timestamp,file
1,4,00:00:04,001_00-00-04.jpg
2,66,00:01:06,002_00-01-06.jpg
3,472,00:07:52,003_00-07-52.jpg
4,1182,00:19:42,004_00-19-42.jpg
5,1764,00:29:24,005_00-29-24.jpg
6,2020,00:33:40,006_00-33-40.jpg
7,2388,00:39:48,007_00-39-48.jpg
8,2820,00:47:00,008_00-47-00.jpg
9,3486,00:58:06,009_00-58-06.jpg
10,3896,01:04:56,010_01-04-56.jpg
11,4186,01:09:46,011_01-09-46.jpg
