slide,timestamp_seconds,timestamp,file
"1","0","00:00:00","001_00-00-00.jpg"
"2","12","00:00:12","002_00-00-12.jpg"
"3","51","00:01:51","003_00-01-51.jpg"
"4","102","00:02:42","004_00-02-42.jpg"
"5","159","00:03:39","005_00-03-39.jpg"
"6","216","00:04:36","006_00-04-36.jpg"
"7","243","00:04:03","007_00-04-03.jpg"
"8","297","00:05:57","008_00-05-57.jpg"
"9","510","00:08:30","009_00-08-30.jpg"
"10","525","00:09:45","010_00-09-45.jpg"
"11","573","00:10:33","011_00-10-33.jpg"
"12","615","00:10:15","012_00-10-15.jpg"
"13","678","00:11:18","013_00-11-18.jpg"
"14","783","00:13:03","014_00-13-03.jpg"
"15","825","00:14:45","015_00-14-45.jpg"
"16","870","00:14:30","016_00-14-30.jpg"
"17","915","00:15:15","017_00-15-15.jpg"
"18","957","00:16:57","018_00-16-57.jpg"
"19","1068","00:18:48","019_00-18-48.jpg"
"20","1110","00:18:30","020_00-18-30.jpg"
"21","1134","00:19:54","021_00-19-54.jpg"
"22","1155","00:19:15","022_00-19-15.jpg"
"23","1164","00:19:24","023_00-19-24.jpg"
"24","1194","00:20:54","024_00-20-54.jpg"
"25","1224","00:20:24","025_00-20-24.jpg"
"26","1317","00:22:57","026_00-22-57.jpg"
"27","1494","00:25:54","027_00-25-54.jpg"
"28","1545","00:26:45","028_00-26-45.jpg"
"29","1620","00:27:00","029_00-27-00.jpg"
"30","1740","00:29:00","030_00-29-00.jpg"
"31","1872","01:31:12","031_01-31-12.jpg"
"32","1974","01:33:54","032_01-33-54.jpg"
"33","2016","01:34:36","033_01-34-36.jpg"
"34","2142","01:36:42","034_01-36-42.jpg"
"35","2160","01:36:00","035_01-36-00.jpg"
"36","2199","01:37:39","036_01-37-39.jpg"
"37","2397","01:40:57","037_01-40-57.jpg"
"38","2415","01:40:15","038_01-40-15.jpg"
"39","2472","01:41:12","039_01-41-12.jpg"
"40","2565","01:43:45","040_01-43-45.jpg"
"41","2649","01:44:09","041_01-44-09.jpg"
"42","2691","01:45:51","042_01-45-51.jpg"
"43","2739","01:46:39","043_01-46-39.jpg"
"44","2892","01:48:12","044_01-48-12.jpg"
"45","2940","01:49:00","045_01-49-00.jpg"
"46","3024","01:50:24","046_01-50-24.jpg"
"47","3084","01:51:24","047_01-51-24.jpg"
"48","3135","01:52:15","048_01-52-15.jpg"
"49","3177","01:53:57","049_01-53-57.jpg"
"50","3231","01:54:51","050_01-54-51.jpg"
"51","3315","01:55:15","051_01-55-15.jpg"
"52","3402","01:57:42","052_01-57-42.jpg"
"53","3522","01:59:42","053_01-59-42.jpg"
"54","3543","01:59:03","054_01-59-03.jpg"
"55","3618","01:00:18","055_01-00-18.jpg"
"56","3678","01:01:18","056_01-01-18.jpg"
"57","3759","01:03:39","057_01-03-39.jpg"
"58","3783","01:03:03","058_01-03-03.jpg"
"59","3819","01:04:39","059_01-04-39.jpg"
