slide,timestamp_seconds,timestamp,file
1,4,00:00:04,001_00-00-04.jpg
2,108,00:01:48,002_00-01-48.jpg
3,612,00:10:12,003_00-10-12.jpg
4,1182,00:19:42,004_00-19-42.jpg
5,1798,00:29:58,005_00-29-58.jpg
6,2404,00:40:04,006_00-40-04.jpg
7,2584,00:43:04,007_00-43-04.jpg
8,2900,00:48:20,008_00-48-20.jpg
9,2952,00:49:12,009_00-49-12.jpg
10,3232,00:53:52,010_00-53-52.jpg
11,3308,00:55:08,011_00-55-08.jpg
12,3766,01:02:46,012_01-02-46.jpg
13,3980,01:06:20,013_01-06-20.jpg
14,4100,01:08:20,014_01-08-20.jpg
15,4230,01:10:30,015_01-10-30.jpg
16,4666,01:17:46,016_01-17-46.jpg
17,5088,01:24:48,017_01-24-48.jpg
18,5152,01:25:52,018_01-25-52.jpg
