slide,timestamp_seconds,timestamp,file
1,4,00:00:04,001_00-00-04.jpg
2,22,00:00:22,002_00-00-22.jpg
3,318,00:05:18,003_00-05-18.jpg
4,562,00:09:22,004_00-09-22.jpg
5,1218,00:20:18,005_00-20-18.jpg
6,1626,00:27:06,006_00-27-06.jpg
7,1788,00:29:48,007_00-29-48.jpg
8,1990,00:33:10,008_00-33-10.jpg
9,2230,00:37:10,009_00-37-10.jpg
