slide,timestamp_seconds,timestamp,file
1,4,00:00:04,001_00-00-04.jpg
2,22,00:00:22,002_00-00-22.jpg
3,554,00:09:14,003_00-09-14.jpg
4,1308,00:21:48,004_00-21-48.jpg
5,1754,00:29:14,005_00-29-14.jpg
6,2076,00:34:36,006_00-34-36.jpg
7,2658,00:44:18,007_00-44-18.jpg
8,2978,00:49:38,008_00-49-38.jpg
9,3396,00:56:36,009_00-56-36.jpg
10,3666,01:01:06,010_01-01-06.jpg
11,4122,01:08:42,011_01-08-42.jpg
12,4266,01:11:06,012_01-11-06.jpg
